"MessageID","MessageString","Severity"
"1076","Site Component Manager could not copy file ""%1"" to ""%2"".Site Component Manager reports this error when it fails to:1. Create the destination directory, if it does not already exist.2. Assign the proper directory permissions to the destination directory.3. Copy the source file to the destination directory.Possible cause: The site system is turned off, not connected to the network, or not functioning properly.Solution: Verify that the site system is turned on, connected to the network, and functioning properly.Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Connection accounts are properly configured to allow the site to administer the site system.Possible cause: Network problems are preventing Site Component Manager from connecting to the site system.Solution: Investigate and correct any problems on your network.","Error"
"1077","Site Component Manager could not copy file ""%1"" to ""%2"".Site Component Manager reports this error when it fails to:1. Create the destination directory, if it does not already exist.2. Copy the source file to the destination directory.Possible cause: The site system is turned off, not connected to the network, or not functioning properly.Solution: Verify that the site system is turned on, connected to the network, and functioning properly.Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.Possible cause: Network problems are preventing Site Component Manager from connecting to the site system.Solution: Investigate and correct any problems on your network.","Error"
"1080","Site Component Manager detected that the %1 service was installed on site system ""%2"", but Site Component Manager could not deinstall the service.Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.Site Component Manager uses the %1 service to install Configuration Manager Server Components, and cannot install component %3 until the existing %1 service can be deinstalled. If this problem persists and you cannot fix it, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1081","Site Component Manager could not install the %1 service on site system ""%2"" with the service logging on as account ""%3"".Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system. Configuration Manager cannot install component %4 until the %1 service can be installed. If this problem persists, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1082","Site Component Manager could not start the %1 service on site system ""%2"" to install component %4 with the service logging on as account ""%3"".Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.","Error"
"1083","Site Component Manager successfully used the %1 service to run the following program on site system ""%2"":%3 %4 %5The program failed for the following reason:%6Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.Site Component Manager cannot install component %7 until the program runs successfully. If this problem persists, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1084","Site Component Manager could not install the %1 service on site system ""%2"" with the service logging on as account ""%3"".Possible cause: You deleted account ""%3"" or changed its password, but forgot to notify SMS.Solution: Use Configuration Manager Setup to modify the installation of the site. Specify the correct account and password in Configuration Manager Setup.Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the iste to administer the site system. Possible cause: The Microsoft Visual C++ 2008 SP1 runtime libraries are not installed.Solution: Install the Microsoft Visual C++ 2008 SP1 Redistributable Package from the Microsoft Download Center.","Error"
"1085","Site Component Manager could not start the %1 service on site system ""%2"" with the service logging on as account ""%3"".Possible cause: You deleted account ""%3"" or changed its password, but forgot to notify SMS.Solution: Use Configuration Manager Setup to modify the installation of the site. Specify the correct account and password in Configuration Manager Setup.Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system. Possible cause: The account ""%3"" is disabled.Solution: Enable the account. Possible cause: The Microsoft Visual C++ 2008 SP1 runtime libraries are not installed.Solution: Install the Microsoft Visual C++ 2008 SP1 Redistributable Package from the Microsoft Download Center.","Error"
"1086","Site Component Manager could not install the %1 service on site system ""%2"" with the service logging on as account ""%3"".Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.If this problem persists, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information. Possible cause: The Microsoft Visual C++ 2008 SP1 runtime libraries are not installed.Solution: Install the Microsoft Visual C++ 2008 SP1 Redistributable Package from the Microsoft Download Center.","Error"
"1087","Site Component Manager could not start the %1 service on site system ""%2"" with the service logging on as account ""%3"".Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.  If advanced security verify the site server machine account is properly configured to allow the site to administer the site system. Possible cause: The Microsoft Visual C++ 2008 SP1 runtime libraries are not installed.Solution: Install the Microsoft Visual C++ 2008 SP1 Redistributable Package from the Microsoft Download Center. Possible cause: The account ""%3"" is disabled.Solution: Enable the account.If this problem persists, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1090","Site Component Manager could not stop the %1 service on site system ""%2"".Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Connection accounts are properly configured to allow the site to administer the site system.If this problem persists, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1091","Site Component Manager could not deinstall the %1 service from site system ""%2"".Possible cause: Site Component Manager does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.If this problem persists, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1098","Site Component Manager could not start this component on this site system because the SMS Executive service is not running.Solution: Review the status messages reported by SMS Executive on this site system, and fix any problems it is experiencing.","Error"
"1099","Site Component Manager signaled this component on this site system to stop, but it did not stop after 60 seconds.","Error"
"1104","SMS Executive detected that this component stopped unexpectedly.Possible cause: The component is experiencing a severe problem that caused it to stop unexpectedly.Solution: Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1108","SMS Executive could not start this component because it could not load \""%1\"" using the MFC AfxLoadLibrary() function.Possible cause: The DLL was somehow corrupted or deleted.Solution: Restore the DLL by manually copying it from your installation media to \""%1\"".Possible cause: The file ""%1"" exists, but something else has changed the permissions or attributes of the file or the directory containing it.Solution: Restore the file's permissions or attributes so that this ConfigMgr component can access the file.Possible cause: The DLL depends on another DLL, which does not exist or cannot be found via the PATH environment variable.Solution: Determine all of the DLLs that this DLL depends on (using Depends.exe from the Win32 SDK) and insure they exist and can be found via the PATH environment variable for the user account that the SMS_EXECUTIVE service runs under.","Error"
"1109","SMS Executive could not start this component because it could not determine the address of the ThreadMain() function exported by \""%1\"" using the Win32 GetProcAddress() function.Possible cause: The DLL was somehow corrupted or deleted.Solution: Restore the DLL by manually copying it from your installation media to \""%1\"".Possible cause: This is a defective DLL that is part of an add-on product to Microsoft Configuration Manager. The DLL is defective because it does not export a ThreadMain() function.Solution: Contact the manufacturer of this product for more information.","Error"
"1205","Due to an internal error, Status Manager could not initialize an in-memory queue to forward status messages to the summarizer component %1. The summarizer distills the stream of status messages into a high-level summary, which you can view under the System Status node of the Configuration Manager Console. Until this problem is fixed, the high-level summary will be inaccurate or not available. Please refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"1309","Network Discovery failed to connect to a DHCP server due to insufficient access.This error message means that fewer clients and networks will be found than otherwise. Note that this message will not be generated again during this Network Discovery session, regardless of how often the error occurs.Possible cause: The site server does not have sufficient rights to read data from the DHCP serverSolution: Ensure that the site server computer account has sufficient permission to read configuration information from the DHCP server.","Error"
"1310","Network Discovery failed to connect to a DHCP server due to a connection error. (Network Discovery can communicate only with Microsoft DHCP servers; if you do not use these servers, you can ignore this error.)Solution: If you are using Microsoft DHCP servers, then refer to the specific error string for details. This error message means that fewer clients and networks will be found than otherwise. Note that this message will not be generated again during this Network Discovery session, regardless of how often the error occurs.","Error"
"1311","Network Discovery failed to perform a WinSock operation.Solution: Ensure that the TCP/IP stack is installed and running. Also, verify that you are using Windows NT version 4.0 or later. This error message means that fewer clients and networks will be found than otherwise. Note that this message will not be generated again during this Network Discovery session, regardless of how often the error occurs.","Error"
"1314","Network Discovery failed to connect to CIM Object Manager. Network Discovery cannot continue because all its configuration information is retrieved from CIM Object Manager.Possible cause: CIM Object Manager is not installed on this computer.Solution: Install CIM Object Manager by running Sms\bin\i386\wmicore.exe.","Error"
"1315","Network Discovery detected CIM Object Manager, but could not establish a connection to it. Network Discovery cannot continue because all its configuration information is retrieved from CIM Object Manager.Possible cause: This computer has an incompatible version of CIM Object Manager, or there was an internal error within CIM Object Manager.Solution: Re-install CIM Object Manager by running Sms\bin\i386\wmicore.exe.","Error"
"1316","Network Discovery failed to read information from CIM Object Manager. Network Discovery cannot continue.Possible cause: The Network Discovery MOF file is not loaded.Solution: Load the MOF file by running ""Winnt\System32\Wbem\mofcomp.exe NetDisc.MOF"".Possible cause: There was an internal error within CIM Object Manager.Solution: Re-install CIM Object Manager by running Sms\bin\i386\wmicore.exe.","Error"
"1318","Network Discovery failed to write information to CIM Object Manager. Network Discovery cannot continue.Possible cause: The Network Discovery MOF file is not loaded.Solution: Load the MOF file by running ""Winnt\System32\Wbem\mofcomp.exe NetDisc.MOF"".Possible cause: There was an internal error within CIM Object Manager.Solution: Re-install CIM Object Manager by running Sms\bin\i386\wmicore.exe.","Error"
"1321","Network Discovery failed to communicate with some SNMP devices because of an internal problem with SNMP resources. Network Discovery will continue, but slowly. The discovery duration might have to elapse before discovery can finish fully.Possible cause: Too many SNMP-related applications are running on this computer.Solution: Close some SNMP-related applications.Possible cause: An internal error.Solution: Re-run Network Discovery. If that does not work, reboot. If that does not work, contact your network administrator.","Error"
"1322","Network Discovery failed to export a device to the Discovery Data Manager. Therefore, discovered devices will not appear in the site database.Possible cause: There is not enough free disk space on the Configuration Manager Site Server.Solution: Free some disk space and re-run Network Discovery.","Error"
"1323","Network Discovery failed to export a network to the Discovery Data Manager. Therefore, discovered devices will not appear in the site database.Possible cause: There is not enough free disk space on the Configuration Manager Site Server.Solution: Free some disk space and re-run Network Discovery.","Error"
"2302","Distribution Manager failed to process package ""%1"" (package ID = %2).Possible cause: Distribution Manager does not have access to either the package source directory or the distribution point.Solution: Verify that distribution manager can access the package source directory/distribution point.Possible cause: The package source directory contains files with long file names and the total length of the path exceeds the maximum length supported by the operating system.Solution: Reduce the number of folders defined for the package, shorten the filename, or consider bundling the files using a compression utility.Possible cause: There is not enough disk space available on the site server computer or the distribution point.Solution: Verify that there is enough free disk space available on the site server computer and on the distribution point.Possible cause: The package source directory contains files that might be in use by an active process.Solution: Close any processes that maybe using files in the source directory.  If this failure persists, create an alternate copy of the source directory and update the package source to point to it.","Error"
"2305","Distribution Manager failed to process package ""%1"" without a source directory.Possible cause: The Source directory is not specified.Solution: Verify that you have specified the package source directory on the Data Source tab in the Package Properties dialog box in the Configuration Manager Console. Retry Interval is %2 minutes, number of retries left is %3.","Error"
"2306","The source directory ""%1"" for package ""%2"" does not exist.Solution: Make sure you have specified a valid package source directory on the Data Source tab in the Package Properties dialog box in the Configuration Manager Console. If you specify a local path, it must be a local path on the site server. If you specify a path on a network drive, verify that the path exists and that the path is typed correctly. Retry Interval is %3 minutes, number of retries left is %4.","Error"
"2307","Distribution Manager failed to access the source directory ""%1"" for package ""%2"".Possible cause: Distribution Manager does not have sufficient rights to the package source directory.Solution: Verify that the site server computer account has at least Read access to the directory you specify as the package source directory.Possible cause: The package source directory contains files with long file names and the total length of the path exceeds the maximum length supported by the operating system.Solution: Reduce the number of folders defined for the package, shorten the filename, or consider bundling the files using a compression utility. Retry Interval is %3 minutes, number of retries left is %4.","Error"
"2308","Distribution Manager failed to remove the previously compressed copy for package ""%1"" located at ""%2"".Possible cause: The site server computer account does not have sufficient access rights to delete file ""%2"".Solution: Verify that the file's permissions will permit the site server computer account to delete it.","Error"
"2309","Distribution Manager failed to compress package ""%1"" from ""%2"" to ""%4"". The file that failed the compression is ""%3"".Possible cause: The drive containing file ""%4"" does not have enough free disk space.Solution: Verify that there is enough free disk space.Possible cause: If the package source directory ""%2"" is on a remote machine, that machine is turned off, not connected to the network, or not functioning properly.Solution: Verify that the machine containing the package source directory is turned on, connected to the network, and functioning properly. Verify that the network itself is functioning properly.Possible cause: The site server computer account does not have sufficient access rights to the package source directory ""%2"" or the file ""%3"".Solution: Verify that the site server computer account has read access to the package source directory and the problem file.","Error"
"2312","Distribution Manager failed to update the distribution source for package ""%1"".Possible cause: Distribution Manager cannot update the package data in the site database.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.6. Verify that there are at least 50 SQL Server user connections, plus 5 for each Configuration Manager Console.If the problem persists, check the SQL Server error logs.Possible cause: Low disk space on the drive containing the package source files.Solution: Make more space available on that drive.Possible cause: The package source files are being written to a remote computer that is not accessible.Solution: Ensure that the remote computer is running and accessible.Possible cause: The package source files exist, but something else has changed the permissions or attributes of the files or the directory containing them.Solution: Restore the files' permissions or attributes so that the site can access the files.Possible cause: The package source files exist, but they are corrupt.Solution: Delete the files and replace them with backup copies.If you ignore this problem, ConfigMgr will probably fix it and complete this operation later. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information. Retry Interval is %2 minutes, number of retries left is %3.","Error"
"2313","Distribution Manager failed to remove package ""%1"" from ""%2"".Possible cause: The share type or the share name have been changed since the package was created.Solution: Verify that the share defined for this package is accessible to Distribution Manager running on the site server and that the name of the share has not been changed. If users are currently accessing the share, disconnect them before making any changes to the share. If the package distribution point is located on a Windows computer, you can force users to disconnect by clicking on the ""Disconnect users from distribution points"" box in the Data Access tab of the Package Properties dialog box. Retry Interval is %3 minutes, number of retries left is %4.","Error"
"2316","Distribution Manager failed to delete the compressed image of package ""%1"" at ""%2"".Possible cause: The site server computer account does not have sufficient access rights to file ""%2"".Solution: Verify that the site server computer account has delete access to the file.","Error"
"2318","Distribution Manager failed to distribute package ""%1"".Possible cause: The specified share is a hidden Windows NT drive share or a hidden Windows NT admin share.Solution: Specify a different share name on the Data Access tab of the Package Properties dialog box in the Configuration Manager Console. Retry Interval is %2 minutes, number of retries left is %3.","Error"
"2319","Distribution Manager failed to decompress package ""%1"" from ""%2"".Possible cause: The compressed image ""%2"" is either missing or corrupt.Distribution Manager will attempt to recover the package by requesting a new compressed package image from the site that sent it.","Error"
"2320","There is not enough free disk space on the site server to decompress package ""%1"".Possible cause: At least %2 megabytes of free disk space are required.Solution: Allocate more free disk space for the site server.","Error"
"2321","Distribution Manager failed to decompress package ""%1"" from ""%2"" to ""%3"". The file that failed to decompress is ""%4"".Possible cause: The drive containing directory ""%3"" does not have enough free disk space.Solution: Verify that there is enough free disk space.","Error"
"2323","Distribution Manager failed to connect to the distribution point.Possible cause: Distribution Manager cannot access the distribution point machine because of access permissions issues.Solution: Make sure that the site server machine account or Site System Installation account has administrative permissions on the distribution point machine. Retry Interval is %1 minutes, number of retries left is %2.","Error"
"2324","Distribution Manager failed to find or create the defined share or folder (%3) on distribution point ""%1"" for distributing package ""%2"".Possible cause: Windows NT distribution points might not have at least one available NTFS drive.Solution: Verify that there is at least one NTFS drive with enough free disk space to store the package. Then, verify that the distribution point directory exists, has the proper permissions, and is accessible. Retry Interval is %4 minutes, number of retries left is %5.","Error"
"2325","Distribution Manager failed to create subdirectories on distribution point ""%1"" for distributing package ""%2"".Possible cause: Distribution Manager does not have sufficient rights to create subdirectories on the distribution point.Solution: In the Configuration Manager Console, create a new site system connection account or verify that an existing account has sufficient privileges.","Error"
"2326","Distribution Manager failed to save package status for package ""%1"" to the site database.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site server can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.6. If the problem persists, check the SQL Server error logs. Retry Interval is %2 minutes, number of retries left is %3.","Error"
"2327","Distribution Manager failed to update the package properties on distribution points for package ""%1"".Solution: Verify that there is enough free disk space on the site server to update the package. Retry Interval is %2 minutes, number of retries left is %3.","Error"
"2328","Distribution Manager failed to copy package ""%1"" from ""%2"" to ""%3"".Possible cause: Distribution Manager does not have sufficient rights to read from the package source directory or to write to the destination directory on the distribution point.Solution: In the Configuration Manager Console, verify that the Site System Installation accounts have sufficient privileges to the source and destination directories.Possible cause: The distribution point might not be accessible to Distribution Manager running on the site server.Solution: If users are currently accessing the package files on the distribution point, disconnect the users first. If the package distribution point is located on a Windows NT computer, you can force users to disconnect by clicking on the ""Disconnect users from distribution points"" box in the Data Access tab of the Package Properties dialog box.Possible cause: The distribution point does not have enough free disk space to store the package.Solution: Verify that there is enough free disk space.Possible cause: The package source directory contains files with long file names and the total length of the path exceeds the maximum length supported by the operating system.Solution: Reduce the number of folders defined for the package, shorten the filename, or consider bundling the files using a compression utility. Retry Interval is %4 minutes, number of retries left is %5.","Error"
"2332","Distribution Manager failed to remove package ""%1"" from distribution path ""%2"".Possible cause: The distribution point might not be accessible to Distribution Manager running on the site server.Solution: If users are currently accessing the package files on the distribution point, disconnect the users first. Retry Interval is %3 minutes, number of retries left is %4.","Error"
"2336","Distribution Manager failed to create a 1.x style instruction to send package ""%1"" to 1.x child site ""%2"".Solution: Verify that the site server has available memory and that there is enough free disk space to create the instruction file.","Error"
"2337","Distribution Manager failed to instruct Scheduler to send package ""%1"" to child site ""%2"".Solution: Verify that the site server has available memory and that there is enough free disk space to create the instruction file. Retry Interval is %3 minutes, number of retries left is %4.","Error"
"2340","Distribution Manager failed to create a 1.x style instruction to send the package definition for package ""%1"" to 1.x child site ""%2"".Solution: Verify that the site server has available memory and that there is enough free disk space to create the instruction file.","Error"
"2341","Distribution Manager failed to send the package information for package ""%1"" to child site ""%2"".Solution: Verify that the site server has available memory and that there is enough free disk space to create the instruction file.","Error"
"2343","There is not enough free disk space to copy package ""%1"" to ""%2"".Solution: Verify that ""%2"" has at least %3 kbytes of free disk.","Error"
"2344","Failed to create virtual directory on the defined share or volume on distribution point ""%1"".Possible cause: Distribution Manager requires that IIS base components be installed on the local Configuration Manager Site Server in order to create the virtual directory.  Distribution Manager also requires that IIS Web Services be installed on the Distribution Point Server that needs to support Background Intelligent Transfer Service (BITS).Solution: Verify that IIS base components are installed on the local Configuration Manager Site Server, and IIS Web Services are installed on the Distribution Point Server.","Error"
"2345","Failed to delete virtual directory on the defined share or volume on distribution point ""%1"".Possible cause: The IIS base components may not be installed on the local Configuration Manager Site Server or IIS Web Services may not be installed on the Distribution Point Server.Solution: Verify that IIS base components are installed on the local Configuration Manager Site Server, and IIS Web Services are installed on the Distribution Point Server.","Error"
"2346","Distribution Manager failed to distribute package ""%1"".Possible cause: The specified share is a hidden share.Solution: Specify a different share name on the Data Access tab of the Package Properties dialog box in the Configuration Manager Console. Retry Interval is %2 minutes, number of retries left is %3.","Error"
"2348","Distribution Manager failed to decompress package ""%1"" from ""%2"".Possible cause: The compressed image ""%2"" is either missing or corrupt.Distribution Manager will not attempt to recover the package. Please update the package to repair the compressed image","Error"
"2349","The WebDAV server extensions are disabled on the distribution point ""%1"".As a result, clients will not be able to use BITS support on the distribution point. To enable BITS support, enable the WebDAV server extension from the Web Service Extensions node in the Internet Information Services (IIS) administrative tool.","Error"
"2352","Distribution Manager is unable to forward package ""%1"" to site(s) ""%2"" because the local version of the package (""%3"") is lower than the version requested (""%4"").Possible cause: A package update has recently been triggered. This site ""%5"" has been recently recovered.Possible workaround: If the package has been recently updated, verify that sites ""%2"" receive the package directly from package source site. If this site has been recently recovered, verify that all recovery steps for this package have been followed.","Error"
"2353","Failed to configure ports in IIS on the defined share or volume on distribution point ""%1"".Possible cause: Distribution Manager requires that IIS base components be installed on the local Configuration Manager Site Server in order to configure the ports.  Distribution Manager also requires that IIS Web Services be installed on the Distribution Point Server that needs to support Background Intelligent Transfer Service (BITS).Solution: Verify that IIS base components are installed on the local Configuration Manager Site Server, and IIS Web Services are installed on the Distribution Point Server.","Error"
"2354","Failed to validate package status file ""%1"" received from Distribution Point %2 for package %3.Possible cause: For content prestaging, the remote distribution point package is not enabled for prestaging. The package being prestaged on the remote distribution point is not enabled for prestaging. The source version of the package extracted on the remote prestaged distribution point or distributed to the remote distribution point does not match with the current version of the package on the site server.Solution: Verify that both the remote distribution point as well as the package is enabled for prestaging. Ensure that the latest version of the package is being extracted/distributed on/to the remote distribution point.","Error"
"2356","Distribution Manager failed to instruct Package Transfer manager to send package ""%1"" to distribution point ""%2"".Solution: Verify that the site server has available memory and that there is enough free disk space to create the send job. Retry Interval is %3 minutes, number of retries left is %4.","Error"
"2359","Distribution Manager failed to find a drive on distribution point ""%1"" on system ""%2"" which has characteristics appropriate for storing shared folders used by distribution point.Possible cause: Windows NT distribution points might not have at least one available NTFS drive.Solution: Verify that there is at least one NTFS drive with enough free disk space to store the packages.","Error"
"2360","Distribution Manager failed to verify drive specified by user on distribution point ""%1"" on system ""%2"".Possible cause: The distribution point might not have specified volume or the speicified volume is not NTFS drive or it does not have enough free space.Solution: Verify that selected drive is of NTFS type with enough free disk space to store the packages.","Error"
"2361","Distribution Manager failed to access the source directory ""%1"" for content ""%2"" (content ID = %3).Possible cause: Distribution Manager does not have sufficient rights to the source directory.Solution: Verify that the site server computer account has at least Read access to the directory you specify as the source directory.Possible cause: There is not enough disk space available on the site server.Solution: Verify that there is enough free disk space available on the site server. Retry Interval is %4 minutes, number of retries left is %5.","Error"
"2370","Distribution Manager failed to install distribution point %1 on computer %2.Possible cause: Distribution Manager does not have sufficient rights to the computer.Solution: Verify that the site server computer account is an administrator on the distribution point computer.","Error"
"2382","The hash of package ""%1"" is invalid on distribution point ""%2"". Please redistribute the package.","Error"
"2385","Following file(s) of package ""%1"" on distribution point ""%2"" are missing.%3","Error"
"2391","Distribution Manager failed to connect to the distribution point %1. Check your network and firewall settings.","Error"
"2400","Database Notification Monitor failed to copy file smsxp.dll from the \SMS\bin\i386 directory to its required place in the\Windows\system32 directory. Smsxp.dll must exist in the system32 directory for all triggering operations to function, such as notification to the server components of a new package or collection.Possible cause: The file ""%1"" exists, but it is corrupt.Solution: Delete the file, and then stop and restart Database Notification Monitor. You can use Configuration Manager Service Manager, which is invoked from the Configuration Manager Console, to stop and start components.Possible cause: The file is being read from a remote computer (the site server) that is not accessible.Solution: Ensure that the remote computer is running and accessible.Possible cause: The file smsxp.dll exists, but something else has changed the permissions or attributes of the file or the directory containing it.Solution: Restore the file's permissions or attributes so that this service can access the file.If you ignore this problem, ConfigMgr will probably fix it and complete this operation later. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"2402","Database Notification Monitor failed to execute database maintenance SQL Server command ""%1"".Possible cause: The SQL Server command contains syntax errors.Solution: Manually execute the command using the Microsoft SQL Server ISQL/w application, and fix any problems you discover. When you are satisfied the command runs successfully in ISQL/w, correct in the Configuration Manager Console.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the Smsdbmon.log for SQL Server error logs.","Error"
"2407","Database Notification Monitor failed to install trigger ""%1"" in the site database.Possible cause: Either table ""%2"" or column ""%3"" of table ""%2"" does not exist in the site database.Solution: If you modified table ""%2"", restore it to its original, unmodified state.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"2500","Collection Evaluator failed to enumerate collections.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.6. Verify that there are at least 50 SQL Server user connections, plus 5 for each Configuration Manager Console.If the problem persists, check the SQL Server error logs.","Error"
"2507","Collection Evaluator failed to delete collection ""%1"".Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.","Error"
"2511","Collection Evaluator failed to update the membership of collection ""%1"".Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.","Error"
"2519","Collection Evaluator failed to enumerate members of collection ""%1"" at site ""%2"".Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.","Error"
"2521","Collection Evaluator failed to retrieve collection ""%1"" from the collection source. (On primary sites, the collection source is the site database. On secondary sites, it is \Sms\inboxes\colleval.box.)Possible cause on primary sites: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.Possible cause on secondary sites: The file in \Sms\inboxes\colleval.box is corrupt.Solution: Delete the file, and then stop and restart Collection Evaluator. You can use Configuration Manager Service Manager, which is invoked from the Configuration Manager Console, to stop and start components.","Error"
"2523","Collection Evaluator failed to enumerate membership rules for collection ""%1"".Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.","Error"
"2524","Collection Evaluator failed to write to file ""%1"".Possible cause: low disk space on the drive containing the file ""%1"".Solution: Make more space available on that drive.Possible cause: The file ""%1"" is read-only.Solution: Clear the Read-only attribute from the file's properties dialog box.Possible cause: Another process has the file ""%1"" locked.Solution: Wait for the other process to finish, then retry the operation.Possible cause: The file ""%1"" is corrupt.Solution: Delete the file, and then stop and restart Collection Evaluator. You can use Configuration Manager Service Manager, which is invoked from the Configuration Manager Console, to stop and start components.","Error"
"2530","Collection Evaluator failed to update collection ""%1"" in the collection source. (On primary sites, this is the site database. On secondary sites, this is \Sms\inboxes\colleval.box.)Possible cause: Low disk space on the disk drive of the site server inbox.Solution: Make more space available on that drive.","Error"
"2531","Collection Evaluator failed to retrieve a SQL Server command from the collection membership rule.Possible cause: An SMS Provider failure occurred while inserting the WBEM Query Language (WQL) string into the SQL Server database, or the rule was added improperly.Solution: Recreate the rule in the Configuration Manager Console and save it. If the WQL string had been stored correctly, it should remain after it was resaved, and the proper SQL string should be stored in the database.","Error"
"2532","Collection Evaluator failed to connect to the site database.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.","Error"
